index,operation,numcells,column,expression
0,Create project
320,Text transform,22,OtherMedia,value.replace(/\s+/,' ')
321,Text transform,318,Street,value.trim()
322,Text transform,90,Street,value.replace(/\s+/,' ')
323,Text transform,436,City,value.trim()
324,Text transform,1,City,value.replace(/\s+/,' ')
325,Text transform,0,County,value.trim()
326,Text transform,0,County,value.replace(/\s+/,' ')
327,Text transform,0,State,value.trim()
328,Text transform,0,State,value.replace(/\s+/,' ')
329,Text transform,0,Zip,value.trim()
330,Text transform,0,Zip,value.replace(/\s+/,' ')
331,Text transform,5,Season1Date,value.trim()
332,Text transform,0,Season1Date,value.replace(/\s+/,' ')
333,Text transform,0,Season1Time,value.trim()
334,Text transform,0,Season1Time,value.replace(/\s+/,' ')
335,Text transform,2,Season2Date,value.trim()
336,Text transform,0,Season2Date,value.replace(/\s+/,' ')
337,Text transform,0,Season2Time,value.trim()
338,Text transform,0,Season2Time,value.replace(/\s+/,' ')
339,Text transform,0,Season3Date,value.trim()
340,Text transform,0,Season3Date,value.replace(/\s+/,' ')
341,Text transform,0,Season4Date,value.trim()
342,Text transform,0,Season4Date,value.replace(/\s+/,' ')
343,Text transform,0,Location,value.trim()
344,Text transform,0,Location,value.replace(/\s+/,' ')
345,Text transform,4978,Season1Date,value.replace(/(\d{2})\/(\d{2})\/(\d{4})/,"$1/$2")
346,Text transform,1,Season1Date,value.replace(/(\d{2})\/(\d{2})\/(\d{2})/,"$1/$2")
347,Text transform,441,Season2Date,value.replace(/(\d{2})\/(\d{2})\/(\d{4})/,"$1/$2")
348,Text transform,73,Season3Date,value.replace(/(\d{2})\/(\d{2})\/(\d{4})/,"$1/$2")
349,Text transform,5,Season4Date,value.replace(/(\d{2})\/(\d{2})\/(\d{4})/,"$1/$2")
350,Text transform,0,Season2Date,value.replace(/(\d{2})\/(\d{2})\/(\d{2})/,"$1/$2")
